countyid	pmccain	medinc	pcollege	punemp	passist	pblack	phisp	ginicnty	logodds
988	.621	39724	.0976074	.074938	.014045	.3623978	.0180558	.495	.4937948
989	.66	55301	.0828256	.0685258	.025616	.2177054	.046788	.4032	.6632943
990	.539	43030	.0655278	.06005	.0092104	.3692072	.0194043	.4482	.1563174
991	.636	40470	.0821918	.0760447	.0150365	.3198912	.0256906	.4678	.5580446
992	.537	37159	.0552869	.0892224	.0012602	.4003078	.0042867	.506	.148271
993	.626	38469	.0600058	.1265107	.0238781	.3634085	.0155196	.4439	.5150945
994	.749	36959	.0603235	.1097873	.0163586	.1675194	.032885	.4939	1.093286
995	.712	40450	.0517513	.1191823	.0266209	.1644975	.0934553	.4195	.9051175
996	.648	60207	.0885078	.0695311	.0060854	.2641563	.0486499	.4132	.6102595
997	.408	29632	.0353249	.1277754	.0007243	.5398756	.0018924	.4754	-.3722395
998	.432	52887	.0494017	.0993795	.0047506	.5053027	.0106962	.4343	-.2736958
999	.412	49671	.0723818	.0995591	.016355	.5265817	.0471173	.41	-.3557036
1000	.509	34350	.057367	.0602829	.0119153	.411021	.0160351	.4971	.0360039
1001	.596	40358	.0562518	.0802115	.017158	.3097208	.0205163	.4596	.3888259
1002	.576	40171	.0467991	.0873051	.0154358	.3147535	.0493745	.4434	.3063741
1003	.758	61442	.1361488	.0611885	.0065297	.1134616	.0455124	.4463	1.141746
1004	.647	40214	.0852775	.1062079	.0204054	.2997723	.0331551	.47	.6058783
1005	.693	48166	.0576499	.0588563	.0111424	.1871716	.0372406	.4465	.8141823
1006	.701	37426	.063042	.0661956	.0232502	.270394	.0379925	.4785	.8520642
1007	.728	43349	.060666	.058627	.0117311	.1384322	.0244884	.4574	.9844989
1008	.758	45292	.0697353	.0744765	.0118169	.1414034	.071037	.4011	1.141746
1009	.656	30554	.0522685	.1561254	.0181151	.3116098	.0182248	.5078	.6455192
1010	.625	36225	.068243	.1006069	.0130392	.3347884	.0165151	.4636	.5108256
1011	.561	49929	.0843445	.0750083	.0089307	.3569792	.0228256	.423	.2452215
1012	.811	30446	.0356682	.0907485	.0201474	.1592609	.0227761	.4778	1.456521
1013	.56	50685	.0878383	.0675913	.0085117	.4492995	.0140106	.4446	.2411621
1014	.413	45699	.0867189	.0882282	.0577693	.0159762	.0157907	.4167	-.3515773
1015	.442	37138	.0841523	.0666705	.0621819	.005697	.0103267	.4278	-.2330491
1016	.342	57267	.1733181	.0548834	.0416944	.0243805	.0180826	.4585	-.6543941
1017	.386	40502	.0926801	.0866182	.047405	.0025735	.0054403	.4201	-.4641575
1018	.394	47421	.1445188	.07416	.0294727	.0020212	.0116497	.4358	-.4305291
1019	.416	46904	.1088043	.0777831	.0540329	.0070487	.0128024	.4194	-.3392157
1020	.384	46845	.1416742	.048995	.0340721	.0038027	.0092815	.443	-.4726044
1021	.43	48862	.1372509	.0633482	.0169898	.0023425	.0084734	.4441	-.2818511
1022	.406	40889	.0854522	.1078336	.0717081	.0043357	.0108478	.4239	-.3805262
1023	.466	43601	.101206	.0706615	.061627	.0065189	.0110887	.4364	-.1362102
1024	.507	35123	.0879096	.0712801	.0381679	.0005138	.0085626	.4325	.0280019
1025	.409	56865	.13965	.0520735	.0294217	.0096776	.01401	.3992	-.3681008
1026	.461	37875	.0780041	.0885486	.0587749	.0032741	.0086161	.4401	-.1563175
1027	.431	41728	.1093786	.0872844	.060232	.0020394	.0094225	.4234	-.2777724
1028	.485	35272	.0903832	.1091447	.0503154	.0045737	.0144783	.4211	-.060018
1029	.388	56552	.1320378	.0685772	.0335413	.0050669	.0125584	.4058	-.4557269
1030	.619	39408	.0599294	.0815371	.0249685	.0732337	.0148286	.4419	.485306
1031	.5	85690	.1448431	.0602107	.0159617	.1486413	.0582115	.4064	0
1032	.417	65411	.1386178	.0683716	.0175199	.2545213	.040129	.4392	-.335101
1033	.524	92981	.113032	.0534377	.0157006	.134984	.0280542	.3668	.0960738
1034	.606	61021	.0708238	.0762663	.0282891	.1326658	.0527993	.3895	.4305291
1035	.643	83325	.1298505	.0405413	.0140439	.0328437	.0255923	.3915	.5884089
1036	.561	66903	.0913559	.0774252	.0206716	.0598415	.0325172	.4024	.2452215
1037	.367	92135	.1057811	.0679402	.0183481	.3964249	.0427812	.36	-.5451085
1038	.535	46683	.0762007	.1211346	.0374039	.2757389	.0338978	.4534	.1402294
1039	.496	82668	.1481627	.0552999	.0141332	.0826238	.0713777	.3861	-.0160004
1040	.692	45280	.0702337	.0561058	.0262691	.009526	.0069039	.4411	.809486
1041	.582	79953	.1265233	.0627975	.0162671	.1222848	.0342522	.3935	.3309891
1042	.381	105692	.2062964	.0456539	.0099085	.1693113	.0569142	.3927	-.4853058
1043	.49	53480	.12041	.0636029	.0143327	.1606628	.0432381	.4913	-.0400053
1044	.27	95660	.1830604	.0574287	.0142136	.1673113	.1654764	.4541	-.9946225
1045	.104	73447	.1124201	.088484	.0143897	.6355565	.1449602	.3833	-2.153549
1046	.627	84483	.12421	.0669634	.0213509	.0738603	.0287562	.4049	.519368
1047	.556	82529	.1118732	.0475147	.0227483	.1387216	.0369539	.3866	.2249437
1048	.508	41420	.0611651	.0785231	.0187799	.4006351	.0313764	.4385	.0320028
1049	.541	63399	.1229009	.0670788	.0146728	.1298736	.0517898	.4812	.1643691
1050	.555	53180	.0819206	.0745502	.0215914	.0950462	.0336465	.4221	.2208939
1051	.522	51739	.0946639	.0940417	.0195297	.2354744	.0437351	.4439	.0880569
1052	.571	57474	.1333931	.0792659	.0274501	.1393377	.0305222	.4559	.2859322
1053	.117	40100	.0906129	.1262753	.0560347	.6347528	.0391819	.5002	-2.021151
1054	.421	60525	.182871	.069578	.0188375	.0190732	.0215843	.4502	-.3186696
1055	.225	48705	.1231586	.083859	.0335526	.0265735	.0330435	.4754	-1.236763
1056	.372	55813	.113339	.0969695	.0393804	.0313829	.0584117	.4459	-.5236463
1057	.231	69760	.1804562	.0503976	.0028736	.0418883	.0043417	.443	-1.202673
1058	.388	65785	.1488604	.0766286	.0264301	.0271885	.1601477	.474	-.4557269
1059	.248	52246	.131142	.0778542	.0280285	.0092454	.0311071	.4145	-1.109308
1060	.361	48866	.0979747	.1012709	.0488497	.0785388	.202467	.4585	-.5710265
1061	.259	60331	.1283385	.0761022	.0180411	.0227431	.0466155	.4411	-1.051172
1062	.339	79691	.1773185	.0655064	.0189002	.0420295	.0636455	.4637	-.6677538
1063	.308	84979	.202368	.0281804	0	.0798224	.0599901	.512	-.8094862
1064	.397	83733	.1859141	.0687501	.0173671	.0539505	.0319135	.4711	-.4179808
1065	.452	74698	.1442343	.0884287	.0245871	.078899	.0315742	.4278	-.1925931
1066	.212	51638	.1417677	.1013423	.0420756	.2031317	.1951075	.5241	-1.312912
1067	.418	65772	.136997	.0817773	.0309607	.0357744	.0914022	.435	-.330989
1068	.53	35490	.0660241	.1547619	.0301529	.0039632	.0103585	.4271	.1201442
1069	.461	38231	.0922579	.1353363	.0332779	.0812872	.011911	.4171	-.1563175
1070	.543	51232	.0890714	.0834541	.0311352	.012091	.0666487	.4009	.1724259
1071	.471	38081	.0646374	.1137673	.0481336	.0050676	.0108736	.4367	-.1161304
1072	.542	42440	.0995502	.1355792	.0216049	.0029007	.0162274	.4481	.1683968
1073	.468	36281	.0517688	.1323147	.0378486	.0202761	.013805	.4309	-.1281752
1074	.507	40115	.0618929	.0889743	.0269045	.0900158	.0107296	.4083	.0280019
1075	.536	52061	.071556	.1013648	.0425299	.004914	.0230554	.3984	.1442497
1076	.413	45962	.0878169	.1020485	.0403818	.0121015	.0462546	.4169	-.3515773
1077	.455	47017	.1030355	.1120474	.0203638	.0031773	.017078	.3972	-.1804883
1078	.465	42488	.0978238	.1099396	.0324589	.1527093	.0439122	.4709	-.1402293
1079	.521	42505	.0616191	.1173704	.0368827	.0306566	.041582	.4198	.0840496
1080	.445	42287	.0804444	.1266649	.0386679	.1075033	.0445758	.4414	-.2208939
1081	.471	45432	.0775781	.0971734	.0348014	.049453	.0306647	.4279	-.1161304
1082	.507	48745	.106658	.095263	.0200454	.0053539	.0146851	.462	.0280019
1083	.498	37844	.0766117	.1814678	.0491505	.0035941	.0092691	.4472	-.0080001
1084	.495	41108	.0799918	.1406357	.0336758	.0466576	.0160394	.4515	-.0200006
1085	.465	34431	.0460751	.1822382	.0501139	.0050873	.0156803	.4247	-.1402293
1086	.488	58244	.112599	.0786024	.017609	.0184075	.0379388	.4157	-.0480092
1087	.496	39597	.0732583	.1680549	.037436	.0137931	.0122449	.4466	-.0160004
1088	.46	42932	.0909311	.1058163	.034543	.0033827	.009477	.4115	-.1603426
1089	.53	43651	.08757	.0799474	.0260398	.0029127	.0105916	.4447	.1201442
1090	.45	54170	.1072461	.0930957	.0262115	.0574073	.046402	.3845	-.2006707
1091	.513	50269	.1257242	.0978719	.0250754	.0056718	.0142099	.4755	.0520118
1092	.329	43418	.0804525	.1531627	.0577731	.2009565	.029967	.4426	-.7127114
1093	.483	38160	.0520343	.1344128	.0393784	.0058674	.0118119	.4322	-.0680262
1094	.402	34917	.1015711	.0944927	.0425151	.0466447	.0119352	.4398	-.3971386
1095	.506	50629	.1300886	.0876251	.0247025	.0120064	.0221692	.4451	.0240011
1096	.469	39867	.0578892	.1131411	.0396141	.0408519	.0532063	.4195	-.1241592
1097	.549	43139	.0523147	.1272777	.0317875	.0048898	.0180432	.4057	.1966312
1098	.507	34625	.1005335	.0872251	.0337471	.0080845	.0128417	.4554	.0280019
1099	.492	40200	.0714007	.0986623	.033434	.002402	.0192764	.4178	-.0320027
1100	.325	45758	.1185571	.0960503	.0319819	.1084311	.0716462	.4663	-.7308876
1101	.518	46958	.0630414	.1174491	.0363515	.037179	.0427365	.404	.0720312
1102	.463	36445	.0643706	.1490459	.0336565	.0071863	.0165131	.4431	-.148271
1103	.478	35390	.0814877	.0745183	.035061	.0138738	.0118679	.4001	-.0880569
1104	.395	36815	.0699818	.1380273	.02756	.0254792	.0325503	.4822	-.4263426
1105	.478	47169	.0834152	.1130422	.0398792	.0779437	.0299315	.417	-.0880569
1106	.393	46019	.12983	.1146371	.0414947	.1084241	.0389574	.4682	-.4347191
1107	.533	39130	.0456671	.1576928	.0443919	.0056579	.0117199	.4031	.1321921
1108	.488	50801	.1276132	.0979081	.0491265	.0936889	.0952668	.4427	-.0480092
1109	.429	30639	.0465758	.1477688	.050334	.0966017	.0156978	.4298	-.2859323
1110	.503	54240	.0772378	.1266442	.0321804	.0103679	.0408886	.3965	.0120002
1111	.48	55247	.177496	.0840162	.0129953	.005211	.0375375	.456	-.0800427
1112	.464	48595	.083987	.1131235	.0330475	.0238413	.0754061	.3927	-.1442497
1113	.556	71694	.1413141	.0901012	.0199119	.0045434	.0191551	.3898	.2249437
1114	.544	42083	.0769115	.096787	.0281978	.1080066	.0274899	.3867	.1764566
1115	.511	39055	.0934095	.1441492	.0193207	.0062511	.0173245	.4041	.044007
1116	.447	54087	.0995595	.124045	.0289694	.0798852	.022577	.4085	-.2127994
1117	.424	41169	.0783004	.1323222	.0351792	.0293325	.0264354	.4264	-.3063742
1118	.388	45495	.1297357	.0723501	.0352982	.0158393	.0123244	.4442	-.4557269
1119	.469	40683	.0859773	.1056399	.022011	.0068336	.0393278	.4293	-.1241592
1120	.495	37677	.0802018	.1525357	.0284686	.028143	.0181937	.4363	-.0200006
1121	.438	42014	.0710912	.1153909	.0386527	.0019471	.0124285	.4012	-.249283
1122	.508	52465	.1304535	.0823483	.022788	.0121135	.0210135	.4656	.0320028
1123	.468	55826	.0714979	.1126109	.0285395	.0192113	.0302539	.4005	-.1281752
1124	.491	40068	.0537119	.147098	.0315018	.0226545	.0310889	.4087	-.0360039
1125	.53	34490	.0466063	.1769335	.0406755	.0016282	.0094637	.4073	.1201442
1126	.345	40298	.074144	.1584086	.0534686	.1388636	.0471388	.4354	-.6410908
1127	.511	43864	.0555373	.1377283	.0416846	.0126491	.0537127	.4305	.044007
1128	.419	66456	.1684823	.0993301	.0222287	.1292572	.0343482	.4599	-.3268798
1129	.468	40422	.0600246	.1008058	.0407829	.0038004	.1329409	.3953	-.1281752
1130	.475	35988	.0494927	.145905	.050778	.0028924	.0135898	.432	-.1000835
1131	.469	34786	.0903914	.1227723	.0275418	.0083236	.0108061	.4115	-.1241592
1132	.542	39035	.0565814	.1182609	.0277593	.0064798	.01495	.3976	.1683968
1133	.534	32838	.0485724	.1681073	.0471532	.0006825	.009214	.4017	.1362101
1134	.534	46303	.0953302	.1237079	.0407553	.0006583	.0126723	.407	.1362101
1135	.61	55661	.1186069	.0827659	.0223829	.0116942	.0855393	.4171	.4473123
1136	.48	39240	.0756949	.1300578	.0288943	.0019959	.0079834	.4095	-.0800427
1137	.477	33286	.0720761	.1647998	.0408707	.0034399	.0114529	.4713	-.092065
1138	.405	43258	.0826874	.1295128	.0440204	.184375	.0768266	.4465	-.3846743
1139	.476	48869	.0649494	.139687	.0308197	.0246511	.0286907	.4148	-.0960738
1140	.501	44433	.0615123	.145457	.0398763	.0279734	.0644167	.4221	.004
1141	.529	40437	.0460807	.14627	.0354205	.0040869	.0326262	.4164	.1161303
1142	.475	38367	.0560103	.1286019	.0386605	.0064312	.0092376	.4319	-.1000835
1143	.447	47552	.061803	.1152267	.030202	.0046609	.0241072	.4081	-.2127994
1144	.494	43315	.0601062	.1397716	.0408362	.0110984	.0282004	.3879	-.0240012
1145	.447	44428	.0738778	.106042	.0280802	.0416438	.0990054	.4295	-.2127994
1146	.288	59737	.1506671	.0877419	.0208773	.1208551	.0396227	.4666	-.9051175
1147	.246	41886	.0817911	.1738007	.0535124	.4053295	.051106	.475	-1.120061
1148	.511	42209	.0724527	.1370101	.0430549	.0044633	.0168445	.4157	.044007
1149	.488	41301	.0826228	.0891354	.0301675	.0015335	.0089554	.4227	-.0480092
1150	.501	69139	.1204721	.0737423	.0299787	.0402201	.0352639	.3734	.004
1151	.522	47959	.1032015	.0516861	.0315054	.0040713	.0142187	.4292	.0880569
1152	.439	43989	.114349	.1009366	.0675496	.0081161	.0174756	.4295	-.2452215
1153	.535	51159	.0828271	.0871872	.0313099	.019866	.0177543	.4006	.1402294
1154	.456	44438	.0906173	.0328063	.0204593	.0043421	.010572	.4296	-.1764564
1155	.421	48911	.1184946	.0648409	.0285714	.0235916	.0253274	.429	-.3186696
1156	.547	48149	.0899483	.0496628	.0300157	.0024686	.0316285	.4237	.1885566
1157	.355	53553	.1028713	.0754941	.0335022	.0159358	.0145699	.3992	-.5971326
1158	.567	82710	.1914416	.0500964	.0178511	.0106702	.0384615	.4035	.2696215
1159	.531	43042	.1013154	.0919245	.0401762	.0038133	.0135041	.431	.1241593
1160	.457	44712	.088993	.0585314	.0336971	.0050069	.0473229	.4139	-.172426
1161	.539	67075	.0877489	.068316	.0269703	.0122436	.0172685	.3547	.1563174
1162	.409	52108	.1269817	.0588253	.0391281	.0146643	.0363248	.4065	-.3681008
1163	.37	49496	.1693842	.0643733	.0190331	.007865	.0059467	.4208	-.5322168
1164	.523	43111	.0802052	.0448966	.0269492	.0052159	.0578025	.3976	.092065
1165	.528	45853	.1096889	.0829543	.0397681	.0071306	.0114186	.4374	.1121173
1166	.463	73723	.1745871	.063319	.0240049	.0446681	.0576603	.3986	-.148271
1167	.535	66216	.1030008	.0368198	.0157888	.0035068	.0441361	.3565	.1402294
1168	.537	48436	.1095393	.0555727	.0325484	.0050207	.0099859	.415	.148271
1169	.515	43214	.0909462	.0544977	.0256615	.0049013	.0505106	.419	.060018
1170	.444	47940	.0923804	.0575241	.0216292	.0017664	.008689	.4133	-.2249437
1171	.402	43447	.0713396	.0504739	.0303558	.00738	.0841187	.4285	-.3971386
1172	.495	56099	.1117457	.0611662	.0162689	.0105318	.0279038	.4066	-.0200006
1173	.348	62966	.1995664	.0751268	.0385486	.1144526	.0655002	.4808	-.6278421
1174	.436	53017	.1059242	.0525871	.0184379	.0035587	.0064894	.4065	-.257412
1175	.563	45733	.1121173	.0608732	.0314815	.0025593	.0155527	.4317	.2533465
1176	.565	58721	.0742548	.089083	.0322979	.0051965	.0164864	.3686	.2614797
1177	.423	47106	.105372	.1009959	.0434412	.0024691	.010188	.4096	-.31047
1178	.527	46863	.0636319	.1099358	.0414819	.0057513	.0123593	.3644	.1081052
1179	.517	49915	.1028291	.0623421	.0345107	.0175748	.1088064	.4485	.0680263
1180	.435	41135	.106547	.07286	.0371327	.0017209	.0138421	.4475	-.2614797
1181	.456	48269	.0949575	.0360074	.0179036	.005618	.0138394	.4027	-.1764564
1182	.378	47450	.1014066	.0603661	.0210425	.0008274	.0080905	.4003	-.4980459
1183	.509	58074	.1035166	.073782	.019382	.0017655	.0518124	.3755	.0360039
1184	.497	47254	.1187976	.0388659	.0270297	.0187821	.0594571	.4162	-.0120001
1185	.578	57323	.0917236	.055674	.0153991	.0048204	.0504916	.3983	.3145686
1186	.482	49636	.0923416	.0553367	.0293975	.0063032	.0343523	.3908	-.0720312
1187	.563	44791	.1010038	.0374207	.038354	.0044186	.0341482	.4272	.2533465
1188	.537	51929	.0825338	.0725813	.0254255	.0021415	.0307521	.3871	.148271
1189	.52	46100	.0748419	.1020846	.029545	.0041387	.0150604	.4008	.0800426
1190	.581	46054	.0691422	.0830139	.0266706	.0011453	.0121165	.41	.3268797
1191	.369	45596	.0785687	.0474607	.0394589	.0196486	.0996281	.4243	-.5365093
1192	.482	47833	.0877535	.0359914	.0122637	.0013747	.0248597	.4093	-.0720312
1193	.437	59877	.1413569	.0549185	.0280885	.0205722	.0358782	.3723	-.2533464
1194	.351	43333	.0854139	.0510822	.0438289	.0018981	.0391298	.415	-.6146464
1195	.473	66202	.161732	.0420607	.0255473	.0458393	.0410119	.4313	-.1081052
1196	.553	45494	.1071516	.060178	.0381922	.0073291	.025974	.4207	.2127993
1197	.476	45007	.069709	.0546835	.0164807	.0124326	.0260151	.4015	-.0960738
1198	.477	44463	.0631447	.0950052	.0366717	.0193797	.0241824	.404	-.092065
1199	.552	42217	.0772043	.0505952	.0343599	.0060593	.0322817	.429	.2087548
1200	.466	49257	.0994839	.0604075	.0614049	.0073586	.0545362	.4145	-.1362102
1201	.47	49599	.1004268	.0548495	.0306863	.0037229	.0058113	.4286	-.1201443
1202	.321	52713	.1531184	.0813912	.0515802	.103814	.0704154	.4607	-.74918
1203	.552	45177	.0871002	.0471372	.0172884	.0066089	.0208242	.4333	.2087548
1204	.486	48442	.0943539	.0610424	.0281929	.0056208	.0638499	.4055	-.0560146
1205	.432	59533	.1064566	.0646993	.0271737	.0307891	.0784036	.3966	-.2736958
1206	.576	48612	.0937916	.0417192	.023596	.0036147	.0078001	.3836	.3063741
1207	.326	45399	.1163378	.0829792	.0409504	.0138254	.0124394	.4445	-.7263327
1208	.547	83415	.1705295	.0587518	.0200704	.0268515	.0438313	.3773	.1885566
1209	.581	71819	.1083283	.0715993	.0204924	.0174782	.0219046	.3581	.3268797
1210	.581	52482	.0741836	.0654051	.0113059	.0052566	.0687299	.3839	.3268797
1211	.523	53035	.0983949	.0668084	.0252351	.028352	.0268252	.4167	.092065
1212	.512	57290	.1120206	.058777	.0136626	.0257604	.0604725	.3954	.0480093
1213	.481	47712	.0946099	.0706439	.0192565	.0061837	.0320519	.4727	-.0760366
1214	.416	43846	.0708486	.0333059	.021708	.023853	.0346123	.4086	-.3392157
1215	.541	44202	.0593609	.0738466	.0512307	.0033001	.0477302	.4124	.1643691
1216	.458	44773	.0965862	.0204986	.0286783	.0008326	.0183181	.441	-.1683968
1217	.499	52346	.0899498	.0457335	.0101703	.005714	.0259435	.4091	-.004
1218	.576	35307	.0610709	.0628616	.0621649	.0082489	.013097	.4377	.3063741
1219	.527	52357	.0964289	.0507649	.0212242	.0116425	.0487627	.3764	.1081052
1220	.469	79571	.1773904	.0573989	.0150493	.0316918	.0334518	.407	-.1241592
1221	.48	49307	.0700626	.0571571	.0245678	.0025916	.2012511	.4014	-.0800427
1222	.523	51957	.0852866	.0524806	.0199398	.0019658	.0207168	.3775	.092065
1223	.393	44848	.095303	.0723958	.0176239	.0093591	.0228237	.4441	-.4347191
1224	.576	69674	.1204692	.0634521	.0199628	.0091043	.0241345	.3738	.3063741
1225	.463	50740	.0948688	.0419249	.0175607	.0066054	.0343672	.3822	-.148271
1226	.418	26784	.075915	.1185651	.0157363	.5823749	.0156949	.5203	-.330989
1227	.712	32221	.0737507	.1010211	.0113218	.1149101	.0265448	.4556	.9051175
1228	.574	29805	.0637786	.1388465	.0213465	.4230769	.0157529	.4951	.2981901
1229	.318	27173	.0707967	.1626518	.0272669	.6572618	.0024283	.5106	-.7629783
1230	.635	29893	.0486711	.0971437	.0240481	.2840597	.0492067	.4392	.5537276
1231	.485	30395	.0437789	.1280704	.0391128	.4178431	.0337772	.4607	-.060018
1232	.623	31059	.0477384	.1212406	.0159485	.3567848	.0018499	.4486	.5023015
1233	.403	32919	.0679584	.1813873	.0382721	.5760555	.0048679	.4884	-.3929806
1234	.276	26050	.0714665	.1572486	.0306395	.7504171	.0040567	.5486	-.9643906
1235	.462	38154	.059133	.1065841	.0178198	.5084354	.0251536	.4488	-.1522936
1236	.584	31127	.0748404	.0715752	.0166193	.3431928	.0164496	.4765	.3392157
1237	.687	59734	.0946267	.0752719	.0082979	.1960362	.047897	.3722	.786131
1238	.563	35805	.0886073	.1025613	.0232948	.357691	.0337424	.504	.2533465
1239	.621	33250	.0486933	.1235782	.0153894	.3504684	.0006164	.5647	.4937948
1240	.825	45365	.0436474	.1201976	.0210683	.0872054	.0211082	.4149	1.550597
1241	.551	33123	.080837	.0943859	.0246407	.4186638	.0058551	.4914	.2047119
1242	.763	42591	.1004109	.1111733	.0225446	.0698721	.0337935	.4487	1.169198
1243	.626	44550	.0833405	.0847203	.0162141	.2176426	.0504538	.4505	.5150945
1244	.303	39290	.1057826	.0978748	.0439887	.6829937	.014722	.4872	-.8330526
1245	.18	22259	.0447553	.2005431	.0343783	.8277927	.0007227	.4806	-1.516347
1246	.77	37769	.0452248	.0889053	.0252537	.0650535	.0117773	.4112	1.208311
