age	male	unemp	black	hisp	educ2	educ3	educ4	educ5	educ6	income	union	pid	south	inctax	follow	agesq
46	1	0	0	0	1	0	0	0	0	9	0	5	0	26	3	2116
72	0	0	0	0	0	0	0	1	0	5	0	3	0	51	3	5184
46	1	0	0	0	0	1	0	0	0	3	0	5	0	100	1	2116
47	1	1	0	0	1	0	0	0	0	3	0	5	0	54	1	2209
28	0	0	0	0	0	1	0	0	0	5	0	1	0	38	3	784
67	1	0	0	0	0	1	0	0	0	4	0	3	0	60	3	4489
65	1	0	0	0	0	0	1	0	0	13	1	7	0	25	3	4225
55	0	0	0	0	0	1	0	0	0	3	1	4	0	26	1	3025
48	0	1	0	0	0	0	1	0	0	7	0	2	0	36	2	2304
72	0	0	0	0	0	0	0	1	0	6	1	1	0	63	3	5184
22	0	0	0	0	0	0	0	1	0	1	0	5	0	51	2	484
49	0	0	0	0	1	0	0	0	0	4	0	4	0	51	0	2401
32	0	0	0	0	0	1	0	0	0	8	0	7	0	44	3	1024
62	1	0	0	0	0	1	0	0	0	3	0	5	0	26	3	3844
79	1	0	0	0	0	0	0	0	1	7	0	7	0	4	3	6241
45	1	0	0	0	0	1	0	0	0	8	0	7	0	2	3	2025
44	1	0	0	0	1	0	0	0	0	6	0	6	0	26	2	1936
47	0	0	0	0	1	0	0	0	0	7	0	2	0	11	2	2209
30	0	0	0	0	1	0	0	0	0	7	0	4	0	46	2	900
33	1	0	0	0	1	0	0	0	0	2	0	1	0	76	3	1089
69	1	0	0	0	0	1	0	0	0	6	0	5	0	26	3	4761
35	1	0	0	0	0	1	0	0	0	12	0	6	0	17	3	1225
57	0	0	1	0	0	0	0	1	0	1	0	1	0	75	3	3249
55	1	0	0	0	0	1	0	0	0	7	0	7	0	5	3	3025
74	0	0	0	0	1	0	0	0	0	6	0	7	0	100	3	5476
68	1	0	0	0	0	0	0	0	1	14	0	5	0	51	3	4624
34	0	0	0	0	0	0	0	1	0	2	0	3	0	49	1	1156
54	1	0	0	0	0	0	1	0	0	6	1	1	0	100	3	2916
59	0	0	0	1	0	1	0	0	0	6	0	1	0	51	1	3481
48	1	1	0	0	0	1	0	0	0	9	1	2	0	40	3	2304
69	0	0	0	0	0	0	0	0	1	11	1	7	0	35	3	4761
53	0	0	0	0	0	0	1	0	0	11	1	5	0	12	3	2809
63	0	0	0	0	0	0	0	1	0	7	0	3	0	76	3	3969
47	1	0	0	0	0	0	0	1	0	6	0	6	0	51	3	2209
37	1	1	0	0	0	0	1	0	0	9	0	1	0	2	3	1369
32	0	1	1	0	0	1	0	0	0	1	0	1	0	31	1	1024
65	1	0	0	0	0	0	0	0	1	11	0	1	0	98	3	4225
70	1	0	0	0	0	1	0	0	0	5	0	5	0	4	3	4900
58	1	0	0	0	0	0	1	0	0	3	0	7	0	50	3	3364
51	1	0	0	0	0	0	0	1	0	11	1	3	0	47	3	2601
50	1	0	0	0	0	0	1	0	0	4	0	7	0	76	3	2500
46	1	1	0	0	0	0	0	1	0	11	0	3	0	100	3	2116
61	1	0	0	0	0	1	0	0	0	11	0	6	0	26	3	3721
42	0	0	0	0	1	0	0	0	0	8	0	2	0	46	3	1764
35	1	0	0	0	0	0	0	1	0	12	0	7	0	18	2	1225
50	1	0	1	0	0	0	1	0	0	10	1	1	0	90	3	2500
44	0	0	1	0	0	0	0	1	0	6	1	1	0	50	3	1936
63	0	0	0	0	1	0	0	0	0	6	0	2	0	22	3	3969
53	1	0	0	0	0	1	0	0	0	12	0	5	0	100	3	2809
54	0	0	1	0	1	0	0	0	0	6	1	1	0	14	1	2916
30	1	1	0	0	0	0	0	1	0	6	1	3	0	51	3	900
54	0	0	0	0	1	0	0	0	0	8	0	3	0	41	2	2916
24	0	0	0	0	0	0	0	1	0	9	0	1	0	49	3	576
54	1	0	0	0	0	0	0	1	0	12	0	1	0	76	3	2916
56	0	1	0	0	0	1	0	0	0	10	0	3	0	76	3	3136
46	0	0	0	0	0	0	0	1	0	11	0	5	0	25	3	2116
41	1	0	0	0	0	0	0	0	1	14	0	6	0	74	3	1681
18	0	0	0	0	0	1	0	0	0	14	0	6	0	60	0	324
63	0	0	0	0	0	0	1	0	0	9	0	1	0	98	2	3969
68	0	0	0	0	0	0	0	1	0	11	0	7	0	19	3	4624
28	1	0	0	0	0	1	0	0	0	5	0	7	0	81	2	784
56	1	0	0	0	0	0	0	0	1	11	0	3	0	98	3	3136
68	0	0	0	0	1	0	0	0	0	7	0	1	0	92	3	4624
74	1	0	0	0	0	0	1	0	0	7	1	1	0	51	3	5476
54	1	0	0	0	0	0	0	0	1	11	0	1	0	58	3	2916
44	1	0	0	0	1	0	0	0	0	6	0	5	0	27	2	1936
65	1	0	1	0	0	0	0	0	1	2	0	1	0	97	3	4225
54	1	0	0	0	0	0	0	0	1	14	0	4	0	2	3	2916
46	0	0	1	0	0	0	0	1	0	4	0	1	0	48	1	2116
49	0	0	0	1	0	0	0	0	1	12	1	3	0	50	2	2401
71	1	0	0	0	1	0	0	0	0	3	1	1	0	50	3	5041
39	0	1	0	0	1	0	0	0	0	10	0	1	0	9	2	1521
52	1	0	0	0	1	0	0	0	0	1	0	7	0	50	2	2704
41	1	0	0	0	0	0	0	0	1	14	0	1	0	80	3	1681
62	1	0	0	0	0	1	0	0	0	10	1	2	0	3	1	3844
63	1	0	0	0	1	0	0	0	0	7	0	7	0	1	3	3969
69	1	0	0	0	0	1	0	0	0	8	0	5	0	43	3	4761
66	0	0	0	0	0	0	0	0	1	10	0	4	0	50	3	4356
65	0	0	0	0	0	0	0	1	0	8	0	1	0	42	3	4225
68	0	0	0	0	1	0	0	0	0	8	0	3	0	42	2	4624
60	1	0	0	0	0	0	1	0	0	7	0	2	0	100	3	3600
28	0	0	0	0	0	1	0	0	0	8	0	3	0	41	1	784
49	1	0	0	0	1	0	0	0	0	13	0	7	0	3	3	2401
49	0	0	0	0	0	0	1	0	0	7	0	2	0	14	3	2401
57	0	0	0	0	0	1	0	0	0	3	0	4	0	51	1	3249
56	1	0	0	0	1	0	0	0	0	7	0	6	0	0	3	3136
77	0	0	0	0	0	0	0	0	1	6	0	2	0	27	2	5929
64	0	0	0	0	0	1	0	0	0	6	0	5	0	99	3	4096
40	0	0	0	0	1	0	0	0	0	6	0	7	0	50	1	1600
48	0	0	0	0	0	1	0	0	0	9	0	7	0	8	3	2304
75	1	0	0	0	0	0	0	1	0	10	0	1	0	98	3	5625
63	0	0	0	0	0	0	0	1	0	13	0	4	0	26	3	3969
44	0	0	0	0	1	0	0	0	0	6	0	4	0	50	0	1936
47	1	0	0	0	1	0	0	0	0	4	0	1	0	75	3	2209
41	1	0	0	0	0	0	0	1	0	11	0	1	0	1	2	1681
44	0	0	0	0	1	0	0	0	0	6	0	4	0	50	0	1936
68	0	0	0	0	0	0	0	1	0	10	0	1	0	51	3	4624
48	1	0	0	0	0	0	1	0	0	10	1	7	0	20	3	2304
48	0	0	0	0	0	0	1	0	0	6	0	7	0	50	3	2304
47	1	0	0	0	0	0	0	1	0	8	0	6	0	13	2	2209
67	1	0	0	0	0	0	0	0	1	9	0	1	0	75	2	4489
54	1	1	0	0	0	0	1	0	0	8	0	6	0	13	3	2916
50	1	0	0	0	0	1	0	0	0	3	0	7	0	1	3	2500
65	0	0	0	0	0	0	0	0	0	3	0	6	0	26	3	4225
65	1	0	0	0	0	1	0	0	0	7	0	1	0	98	3	4225
69	1	0	0	0	0	0	0	1	0	6	0	6	0	59	3	4761
70	1	0	0	0	0	0	0	1	0	8	0	3	0	51	3	4900
67	1	0	0	0	0	1	0	0	0	8	0	6	0	91	3	4489
22	0	0	0	0	0	1	0	0	0	4	0	2	0	68	2	484
41	1	0	0	0	0	0	0	1	0	7	1	5	0	26	3	1681
62	0	0	0	0	0	0	0	1	0	5	1	3	0	26	3	3844
31	1	0	0	0	0	0	0	1	0	10	0	5	0	63	3	961
28	1	0	1	0	0	0	0	0	1	6	0	2	0	25	1	784
56	1	0	0	0	0	1	0	0	0	7	0	6	0	23	2	3136
23	1	0	0	0	0	1	0	0	0	1	0	5	0	4	1	529
38	0	0	0	0	0	0	1	0	0	7	0	3	0	48	2	1444
67	0	0	0	0	0	0	1	0	0	4	0	5	0	70	3	4489
55	0	1	0	0	0	1	0	0	0	4	0	5	0	26	3	3025
56	0	0	0	0	0	0	1	0	0	11	0	5	0	39	3	3136
41	1	0	0	1	0	0	1	0	0	6	0	3	0	76	3	1681
28	0	0	0	0	0	0	0	0	1	7	0	1	0	35	3	784
53	1	0	0	0	0	1	0	0	0	11	0	6	0	39	3	2809
57	1	0	0	0	1	0	0	0	0	5	1	7	0	44	2	3249
58	0	0	0	0	0	1	0	0	0	11	1	1	0	96	3	3364
40	0	0	0	0	0	0	0	0	1	8	0	7	0	1	2	1600
68	1	0	0	0	0	0	0	1	0	8	0	5	0	4	3	4624
39	0	1	0	0	1	0	0	0	0	1	0	2	0	51	2	1521
19	0	0	0	0	0	1	0	0	0	4	0	2	0	56	2	361
61	0	0	0	0	0	0	0	1	0	8	1	3	0	44	3	3721
45	0	0	0	0	0	0	0	0	1	7	1	3	0	50	0	2025
39	1	0	0	0	0	0	0	1	0	14	1	2	0	58	3	1521
27	1	0	0	0	0	1	0	0	0	8	0	7	0	4	1	729
28	0	0	0	0	0	1	0	0	0	8	0	1	0	4	3	784
30	0	0	0	0	0	0	0	0	1	3	0	5	0	75	3	900
46	1	0	0	0	0	1	0	0	0	9	1	4	0	84	3	2116
75	1	0	0	0	0	0	0	0	1	6	0	1	0	38	3	5625
29	0	0	0	0	0	1	0	0	0	11	0	2	0	25	0	841
56	0	0	0	0	0	0	0	1	0	9	0	1	0	79	3	3136
75	0	0	0	0	1	0	0	0	0	1	0	2	0	34	2	5625
59	0	0	0	0	0	0	1	0	0	9	0	7	0	47	3	3481
39	1	0	0	0	0	1	0	0	0	2	0	6	0	26	3	1521
53	1	0	0	0	1	0	0	0	0	6	0	1	0	16	2	2809
53	0	0	0	0	0	0	0	0	1	13	0	1	0	76	3	2809
36	0	0	0	0	0	0	0	1	0	6	1	3	0	88	2	1296
56	0	0	0	0	0	0	0	1	0	8	0	1	0	91	3	3136
49	0	0	0	0	0	0	0	1	0	8	0	1	0	44	3	2401
40	1	0	0	0	0	1	0	0	0	10	1	4	0	51	3	1600
56	1	0	0	0	0	0	0	1	0	14	0	3	0	53	2	3136
34	0	0	0	0	0	1	0	0	0	5	0	5	0	1	3	1156
62	0	0	1	0	0	0	0	0	1	12	1	1	0	30	3	3844
56	0	0	0	0	0	0	0	0	1	12	0	6	0	51	3	3136
41	0	0	0	0	0	0	0	1	0	6	1	1	0	50	3	1681
58	1	0	0	0	0	0	0	1	0	7	1	3	0	33	3	3364
33	0	0	1	0	0	0	0	1	0	7	0	1	0	73	2	1089
52	1	0	0	0	0	0	0	1	0	9	0	1	0	51	3	2704
66	0	0	0	0	0	0	0	1	0	8	0	3	0	51	3	4356
67	0	0	0	1	0	0	0	1	0	6	1	3	0	76	2	4489
43	1	0	0	0	0	1	0	0	0	11	0	1	0	9	2	1849
59	1	0	0	0	0	0	0	1	0	6	0	3	0	100	3	3481
49	1	0	0	0	0	1	0	0	0	9	0	1	0	89	3	2401
56	1	0	0	0	0	1	0	0	0	8	0	5	0	7	3	3136
38	1	0	0	0	1	0	0	0	0	11	0	4	0	2	3	1444
57	0	0	0	0	1	0	0	0	0	5	1	5	0	25	1	3249
69	1	0	0	0	1	0	0	0	0	8	0	5	0	26	3	4761
55	0	0	0	0	0	0	0	1	0	8	0	4	0	32	3	3025
60	1	0	0	0	0	0	0	1	0	8	0	4	0	51	3	3600
28	0	0	0	0	0	0	0	1	0	1	0	4	0	63	1	784
64	0	0	0	0	0	0	0	1	0	5	0	3	0	95	3	4096
68	1	0	0	0	0	0	0	1	0	5	0	4	0	51	3	4624
57	0	0	0	0	0	1	0	0	0	6	0	1	0	44	2	3249
60	1	0	0	0	0	0	1	0	0	7	1	1	0	50	3	3600
50	0	0	0	0	1	0	0	0	0	1	0	1	0	36	2	2500
53	1	0	0	0	1	0	0	0	0	11	0	1	0	88	3	2809
63	1	0	0	0	0	0	0	1	0	8	0	1	0	100	3	3969
58	0	0	0	0	0	1	0	0	0	8	0	1	0	70	3	3364
55	1	0	0	0	1	0	0	0	0	6	1	5	0	35	2	3025
20	0	0	0	0	0	1	0	0	0	1	0	2	0	50	1	400
67	1	0	0	0	0	0	0	0	1	11	0	1	0	97	3	4489
40	0	0	0	0	1	0	0	0	0	2	0	5	0	85	3	1600
67	1	0	0	0	0	0	0	1	0	7	0	5	0	96	3	4489
45	0	0	0	0	0	0	0	0	1	13	0	1	0	13	2	2025
25	0	0	0	0	0	0	0	1	0	7	0	5	0	67	3	625
22	1	0	0	0	0	1	0	0	0	2	0	5	0	51	3	484
72	1	0	0	0	1	0	0	0	0	8	0	5	0	50	3	5184
56	0	0	0	0	1	0	0	0	0	10	0	7	0	7	3	3136
45	1	0	0	0	0	0	0	0	1	8	1	3	0	3	3	2025
47	0	1	0	0	0	0	0	1	0	5	0	5	0	37	3	2209
69	1	0	0	0	0	0	0	1	0	11	0	5	0	95	2	4761
63	1	0	0	0	0	1	0	0	0	9	0	7	0	3	3	3969
28	0	0	0	0	0	1	0	0	0	3	0	7	0	20	2	784
42	1	0	0	0	0	1	0	0	0	7	0	5	0	16	3	1764
38	0	0	0	0	0	1	0	0	0	7	0	4	0	39	0	1444
69	1	0	0	0	0	1	0	0	0	10	0	7	0	8	3	4761
56	0	0	0	0	1	0	0	0	0	11	0	1	0	51	3	3136
18	0	0	0	0	0	1	0	0	0	2	0	1	0	1	2	324
54	1	0	0	0	0	1	0	0	0	6	0	3	0	80	0	2916
86	1	0	0	0	0	0	0	0	0	10	0	7	0	51	3	7396
69	1	0	0	0	0	0	0	1	0	11	0	1	0	63	2	4761
62	1	0	1	0	0	1	0	0	0	12	0	1	0	35	3	3844
62	0	0	0	0	0	0	1	0	0	7	0	7	0	26	3	3844
55	0	0	0	0	0	1	0	0	0	11	0	7	0	7	3	3025
45	1	0	0	0	0	0	0	1	0	3	0	1	0	50	3	2025
41	0	0	0	0	0	0	0	1	0	8	0	7	0	0	3	1681
78	0	0	0	0	0	1	0	0	0	2	0	1	0	38	3	6084
51	1	1	0	0	0	1	0	0	0	2	0	2	0	75	1	2601
42	0	0	1	0	0	0	1	0	0	6	0	1	0	38	2	1764
25	1	0	0	0	0	0	0	1	0	2	1	7	0	59	3	625
60	1	0	1	0	0	1	0	0	0	1	0	1	0	74	2	3600
19	1	0	0	0	0	0	0	0	0	3	0	3	0	50	2	361
70	1	0	0	0	0	0	0	1	0	10	0	7	0	32	3	4900
41	1	0	0	0	0	0	1	0	0	7	0	3	0	48	2	1681
58	1	0	0	0	0	1	0	0	0	4	0	2	0	88	3	3364
63	0	0	0	0	0	0	0	1	0	9	0	7	0	26	3	3969
56	1	0	0	0	0	0	1	0	0	10	0	4	0	50	3	3136
60	1	0	1	0	0	1	0	0	0	1	0	1	0	25	2	3600
54	0	0	0	0	0	0	1	0	0	6	0	3	0	96	3	2916
36	1	0	0	0	0	0	0	0	1	9	0	7	0	0	2	1296
55	0	0	0	0	0	0	0	0	1	13	0	1	0	50	3	3025
43	0	0	0	0	0	0	0	1	0	11	0	1	0	20	3	1849
57	1	0	0	0	0	0	0	0	1	8	0	1	0	100	3	3249
54	1	0	0	0	0	1	0	0	0	11	0	3	0	35	2	2916
19	0	0	0	0	1	0	0	0	0	2	0	7	0	53	1	361
66	0	0	0	0	0	1	0	0	0	10	0	1	0	39	3	4356
69	1	0	0	0	0	0	0	0	1	12	0	1	0	82	3	4761
26	1	0	0	0	0	1	0	0	0	7	0	4	0	50	2	676
24	0	1	0	0	0	0	0	1	0	8	0	1	0	26	2	576
51	1	0	0	0	0	0	0	1	0	13	0	5	0	3	3	2601
62	0	0	0	0	0	1	0	0	0	7	0	6	0	35	3	3844
62	1	0	0	0	1	0	0	0	0	5	0	2	0	51	3	3844
54	0	0	0	0	0	0	0	1	0	4	0	2	0	4	2	2916
62	0	0	0	0	0	0	1	0	0	9	0	4	0	50	2	3844
24	0	1	0	0	0	0	0	1	0	1	0	1	0	38	2	576
26	1	0	0	0	0	0	0	1	0	10	0	7	0	3	2	676
55	1	1	0	0	0	0	1	0	0	6	0	6	0	11	3	3025
42	0	0	0	0	0	0	0	1	0	10	0	6	0	32	2	1764
59	0	1	0	0	0	1	0	0	0	3	0	1	0	86	3	3481
58	1	0	0	0	0	1	0	0	0	4	0	5	0	2	3	3364
34	0	0	1	0	0	0	0	0	1	10	0	1	0	53	2	1156
40	0	0	0	0	0	1	0	0	0	1	0	7	0	50	1	1600
50	0	1	0	0	1	0	0	0	0	5	0	2	0	51	1	2500
55	1	0	0	0	0	1	0	0	0	7	0	1	0	76	3	3025
40	1	0	0	0	0	0	0	1	0	11	0	3	0	76	3	1600
38	0	0	0	0	0	1	0	0	0	5	0	2	0	51	3	1444
21	0	0	0	0	0	1	0	0	0	1	0	1	0	50	3	441
44	0	0	0	0	0	0	1	0	0	9	0	7	0	25	3	1936
56	0	1	1	0	0	0	0	0	1	9	0	1	0	67	2	3136
71	0	0	0	0	0	0	0	1	0	6	0	1	0	88	3	5041
57	1	0	1	0	0	1	0	0	0	10	0	1	0	25	2	3249
35	1	0	0	0	0	0	0	1	0	6	0	2	0	25	3	1225
61	0	0	0	0	0	1	0	0	0	6	0	6	0	63	3	3721
57	0	0	0	0	0	1	0	0	0	6	0	6	0	95	2	3249
57	1	0	0	0	0	0	1	0	0	12	0	5	0	29	3	3249
56	1	0	0	0	0	1	0	0	0	7	0	7	0	51	3	3136
56	1	0	0	0	0	0	0	0	1	12	0	2	0	76	3	3136
38	0	0	0	0	0	0	0	1	0	6	0	1	0	100	2	1444
75	0	0	0	0	0	0	0	0	1	2	0	1	0	72	3	5625
63	1	0	0	0	0	1	0	0	0	12	0	7	0	39	3	3969
58	1	0	1	0	0	0	0	1	0	7	0	1	0	50	2	3364
58	1	0	0	0	0	1	0	0	0	1	0	3	0	41	3	3364
27	0	0	0	0	0	1	0	0	0	7	0	6	0	21	1	729
35	0	0	0	0	0	1	0	0	0	5	1	2	0	84	1	1225
58	1	0	0	0	0	0	0	1	0	7	0	2	0	1	3	3364
62	0	0	0	0	0	1	0	0	0	6	0	1	0	76	3	3844
38	0	0	0	0	0	1	0	0	0	7	0	2	0	65	3	1444
39	0	0	1	0	0	0	0	0	1	7	0	5	0	38	2	1521
70	1	0	0	0	0	0	0	1	0	9	0	6	0	3	1	4900
44	0	0	0	0	0	1	0	0	0	11	0	4	0	2	3	1936
53	1	0	0	0	0	0	0	0	1	11	1	2	0	76	3	2809
59	0	0	0	0	0	0	0	1	0	11	0	1	0	51	2	3481
71	1	0	0	0	0	0	0	1	0	9	0	3	0	25	3	5041
54	0	1	0	0	0	0	1	0	0	6	0	1	0	50	2	2916
25	0	0	0	0	1	0	0	0	0	4	0	6	0	51	1	625
36	0	0	0	0	0	0	0	0	1	11	0	1	0	50	3	1296
57	0	0	0	0	0	0	0	0	1	7	0	6	0	60	2	3249
55	1	0	1	0	0	0	0	1	0	3	0	2	0	54	3	3025
36	0	0	0	0	0	1	0	0	0	5	0	7	0	55	3	1296
33	0	0	0	0	0	0	0	1	0	10	0	1	0	100	3	1089
53	0	1	0	0	0	1	0	0	0	11	0	5	0	3	3	2809
76	0	0	0	0	1	0	0	0	0	8	0	3	0	76	2	5776
44	0	0	0	0	0	0	0	1	0	11	0	2	0	56	1	1936
55	1	0	0	0	0	0	0	1	0	8	0	4	0	72	3	3025
73	0	0	0	0	0	0	0	0	1	13	0	7	0	13	3	5329
47	0	0	0	0	0	0	0	1	0	12	0	2	0	51	3	2209
46	1	0	0	0	0	1	0	0	0	12	0	5	0	0	2	2116
63	1	0	0	0	0	0	0	1	0	3	0	1	0	75	3	3969
28	1	0	0	0	0	0	0	1	0	12	0	4	0	8	3	784
61	1	0	0	0	0	0	0	1	0	5	0	2	0	83	2	3721
56	0	1	0	0	0	0	0	1	0	6	0	1	0	76	3	3136
63	1	0	0	0	0	1	0	0	0	7	0	1	0	57	3	3969
32	1	0	0	0	0	0	0	1	0	9	0	5	0	4	3	1024
59	1	0	0	0	0	1	0	0	0	8	0	1	0	63	2	3481
45	0	0	0	0	0	1	0	0	0	3	0	7	0	51	3	2025
30	0	0	0	0	0	1	0	0	0	5	0	6	0	16	2	900
44	1	0	0	0	0	1	0	0	0	9	0	5	0	25	3	1936
42	0	0	0	0	0	1	0	0	0	8	0	7	0	25	3	1764
45	0	1	0	0	1	0	0	0	0	7	0	3	0	60	2	2025
62	1	0	0	0	0	0	0	0	1	12	0	5	0	10	3	3844
42	1	0	0	0	0	0	0	1	0	13	0	3	0	13	3	1764
73	1	0	0	0	0	1	0	0	0	6	0	6	0	26	3	5329
63	1	0	0	0	0	0	0	1	0	10	0	5	0	76	3	3969
56	0	0	0	0	0	1	0	0	0	5	0	2	0	19	3	3136
60	1	0	0	0	0	0	0	1	0	11	0	1	0	45	3	3600
51	1	0	0	0	0	0	0	1	0	6	0	3	0	16	3	2601
61	1	0	0	0	0	0	0	1	0	4	0	5	0	51	3	3721
39	0	0	0	0	0	0	0	1	0	12	0	3	0	37	1	1521
40	0	0	1	0	0	0	0	1	0	14	0	2	0	38	1	1600
43	1	0	0	0	0	0	0	1	0	1	0	6	0	76	2	1849
55	1	0	0	0	0	0	0	1	0	6	0	6	0	1	3	3025
64	1	0	0	0	0	0	0	1	0	9	0	7	0	98	3	4096
45	0	0	0	0	1	0	0	0	0	4	1	4	0	77	2	2025
49	1	0	0	0	0	1	0	0	0	10	1	5	0	38	3	2401
51	0	0	0	0	1	0	0	0	0	7	0	7	0	36	3	2601
43	0	0	0	0	0	1	0	0	0	10	0	7	0	77	3	1849
67	1	0	0	0	1	0	0	0	0	6	0	7	0	51	3	4489
56	0	0	1	0	0	0	1	0	0	2	0	1	0	1	1	3136
47	1	0	0	0	0	1	0	0	0	7	0	5	0	51	1	2209
35	0	0	0	0	0	0	0	1	0	6	0	6	0	26	2	1225
53	1	0	0	0	0	1	0	0	0	10	0	7	0	44	3	2809
58	1	0	0	0	0	0	0	0	1	12	1	7	0	11	3	3364
44	0	0	0	0	0	0	0	1	0	11	0	5	0	17	3	1936
42	1	0	0	0	1	0	0	0	0	10	0	6	0	51	1	1764
58	1	0	0	0	0	1	0	0	0	8	0	7	0	7	3	3364
50	1	0	0	0	0	0	1	0	0	6	0	5	0	5	1	2500
38	1	0	0	0	0	0	1	0	0	11	0	5	0	0	3	1444
23	1	0	0	0	0	0	0	1	0	10	0	7	0	54	3	529
81	1	0	0	0	0	1	0	0	0	5	0	5	0	62	3	6561
39	0	0	0	0	0	0	1	0	0	4	0	5	0	26	3	1521
46	1	0	0	0	0	0	0	1	0	14	0	3	0	75	2	2116
60	0	0	0	0	0	0	0	1	0	11	0	1	0	18	3	3600
69	0	0	0	0	0	1	0	0	0	7	0	3	0	76	3	4761
42	0	0	0	0	0	0	0	1	0	9	0	3	0	34	3	1764
60	1	0	0	0	0	0	0	1	0	11	0	5	0	50	3	3600
59	0	0	0	0	1	0	0	0	0	2	0	2	0	4	1	3481
56	0	0	0	0	0	1	0	0	0	12	0	1	0	75	2	3136
57	1	0	0	0	0	1	0	0	0	3	0	4	0	51	3	3249
68	0	0	1	0	0	1	0	0	0	7	0	3	0	97	3	4624
22	0	1	0	0	0	1	0	0	0	1	0	2	0	67	2	484
34	0	0	0	1	0	0	0	0	1	14	1	1	0	47	3	1156
67	1	0	0	0	1	0	0	0	0	5	0	1	0	30	3	4489
51	0	0	0	0	1	0	0	0	0	2	0	2	0	13	2	2601
47	1	0	0	0	0	0	0	1	0	10	0	5	0	1	3	2209
64	1	0	0	0	0	0	0	1	0	4	0	1	0	26	3	4096
74	1	0	0	1	0	1	0	0	0	10	0	7	0	51	3	5476
45	0	0	0	0	1	0	0	0	0	6	0	6	0	32	1	2025
42	1	0	0	1	0	1	0	0	0	11	0	4	0	50	2	1764
61	1	0	0	0	1	0	0	0	0	8	1	3	0	51	2	3721
59	1	0	0	0	0	1	0	0	0	9	0	4	0	4	3	3481
67	0	0	0	0	0	1	0	0	0	10	0	1	0	75	3	4489
65	0	0	0	0	1	0	0	0	0	7	0	1	0	51	3	4225
29	0	0	0	0	0	0	0	1	0	13	0	7	0	26	2	841
51	1	0	0	0	0	0	0	1	0	14	0	1	0	76	3	2601
53	0	0	0	0	0	1	0	0	0	1	0	4	0	41	1	2809
60	0	0	0	0	0	0	0	1	0	1	0	4	0	50	2	3600
41	1	0	0	0	0	0	0	1	0	12	0	6	0	13	3	1681
62	0	0	0	0	1	0	0	0	0	9	0	2	0	50	3	3844
42	0	0	0	0	0	0	0	1	0	11	0	1	0	86	3	1764
55	0	0	0	0	0	0	0	0	1	11	0	1	0	26	2	3025
50	0	0	0	0	0	1	0	0	0	9	0	6	0	18	3	2500
78	1	0	0	0	0	1	0	0	0	7	0	7	0	22	3	6084
59	1	0	0	0	0	0	0	1	0	5	0	1	0	51	3	3481
43	1	0	0	0	0	1	0	0	0	11	0	5	0	35	3	1849
63	0	0	0	0	0	1	0	0	0	11	0	3	0	88	3	3969
62	0	0	0	0	1	0	0	0	0	8	0	4	0	48	3	3844
35	1	0	0	0	0	1	0	0	0	8	0	4	0	44	2	1225
45	0	0	0	0	0	0	1	0	0	11	0	7	0	50	0	2025
69	1	0	0	0	0	1	0	0	0	10	0	4	0	98	3	4761
62	1	0	0	0	0	0	0	0	0	8	0	5	0	17	3	3844
53	1	0	0	0	0	0	0	1	0	9	0	1	0	4	3	2809
75	1	0	0	0	0	0	0	0	0	8	0	7	0	98	3	5625
46	1	0	0	0	0	0	1	0	0	4	0	5	0	25	3	2116
21	0	0	0	0	0	0	0	1	0	10	0	3	0	35	2	441
47	1	0	0	0	1	0	0	0	0	6	0	4	0	38	0	2209
49	0	0	0	0	0	1	0	0	0	3	0	6	0	50	2	2401
74	0	0	0	0	1	0	0	0	0	6	0	7	0	10	3	5476
62	1	0	0	0	0	0	1	0	0	7	0	2	0	4	3	3844
61	0	0	0	0	0	0	0	1	0	11	0	1	0	64	3	3721
56	0	0	0	0	0	0	0	1	0	4	0	3	0	97	3	3136
45	0	0	0	0	1	0	0	0	0	11	1	5	0	51	3	2025
64	1	0	0	0	0	1	0	0	0	10	0	5	0	4	3	4096
63	0	0	0	0	0	0	0	1	0	7	0	7	0	24	3	3969
55	1	0	0	0	0	0	0	0	1	11	0	7	0	38	3	3025
59	1	0	0	0	0	0	1	0	0	11	1	7	0	1	3	3481
67	0	0	0	0	1	0	0	0	0	5	0	4	0	51	1	4489
69	1	0	0	0	0	0	0	0	1	9	0	1	0	75	3	4761
54	1	0	0	0	0	1	0	0	0	12	1	3	0	51	3	2916
62	1	0	0	0	0	0	1	0	0	6	0	4	0	41	2	3844
58	1	0	0	0	1	0	0	0	0	4	1	6	0	0	3	3364
38	1	0	0	0	0	0	0	1	0	12	1	5	0	41	3	1444
56	0	0	0	0	1	0	0	0	0	12	0	5	0	1	3	3136
66	1	0	0	0	0	0	0	0	0	11	0	5	0	10	3	4356
61	1	0	0	0	0	0	0	1	0	6	1	1	0	76	3	3721
65	0	1	0	0	1	0	0	0	0	8	0	5	0	41	3	4225
30	0	0	0	0	0	0	0	1	0	5	0	1	0	56	2	900
46	1	0	0	0	0	1	0	0	0	10	0	2	0	17	0	2116
59	0	0	0	0	0	1	0	0	0	1	0	6	0	51	3	3481
47	1	0	1	0	0	0	0	1	0	9	0	2	0	61	2	2209
33	0	0	0	0	1	0	0	0	0	5	0	6	0	62	1	1089
47	1	0	0	0	1	0	0	0	0	12	0	7	0	26	2	2209
65	0	0	0	0	1	0	0	0	0	6	0	1	0	50	3	4225
